"id","date_time","center_name","phone","address_1","address_2","region","city","capacity","on_map","okrug","big","oms","email","devices","shifts"
"387","0000-00-00 00:00:00","ООО ""Уральский медицинский центр"" (Диализная клиника г. Нижний Тагил)","+7(343)2047221","ул. Фрунзе, д. 27б","д. 27б","Свердловская область","Нижний Тагил","(57.91985209999999, 59.94433079999999):8","35","urfo","","","","",""
"388","0000-00-00 00:00:00","ООО ""Уральский медицинский центр"" (Диализная клиника г. Каменск-Уральский)","73532307112","ул. Проспект Победы, д. 97б","д. 97б","Свердловская область","Каменск-Уральский","(56.426294, 61.88669700000003):8","40","urfo","","","","",""
"389","0000-00-00 00:00:00","ООО ""Уральский медицинский центр"" (Диализная клиника г. Первоуральск)","+7(34365)78388","ул. Металлургов, д. 3а","д. 3а","Свердловская область","Первоуральск","(56.8973595, 59.93843849999996):8","30","urfo","","","","",""
"390","2017-11-26 23:36:23","«Амбулаторный центр нефрологии и перитонеального диализа» ООО «Медикал сервис компани Восток» 460006, г. ,  (3532) 435-030","+7(34370)93899, 50300","ул.Восточная, д 42/6","","Оренбуржская область","Оренбург","(51.783096, 55.153843999999935):8","0","pfo","","","","",""
"391","0000-00-00 00:00:00","ООО ""Уральский медицинский центр"" (Диализная клиника г. Асбест)","+7(34346)31925, +79505417089","ул. Больничный городок, д. 1","д. 1","Свердловская область","Асбест","(57.026799, 61.46297819999995):8","0","urfo","","","","",""
"392","0000-00-00 00:00:00","Городская больница (Кабинет экстракорпоральных методов детоксикации)","+7(3452)287534,294377","ул. Садовая, д. 2а","д. 2а","Свердловская область","Новоуральск","(57.2497224, 60.0986537):8","0","urfo","","","","",""
"393","0000-00-00 00:00:00","ММУ ЦГБ МО г. Алапаевск (Межрайцентр гемодиализа Восточного округа Свердл. обл.)","+7(8952)3478425","ул. Ленина, д. 125","д. 125","Свердловская область","Алапаевск","(57.8736456, 61.704169699999966):8","20","urfo","","","","",""
"394","0000-00-00 00:00:00","Тюменская Областная клиническая больница (отделение диализа)","73456252029","ул. Котовского, д. 55","д. 55","Тюменская область","Тюмень","(57.14127389999999, 65.580555):8","60","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"395","0000-00-00 00:00:00","ГЛПУ ТО 'Областная больница №4' (г.Ишим) (отделение диализа)","74735048021","ул. Республики, д. 78","д. 78","Тюменская область","Ишим","(56.133745, 69.52674100000002):8","60","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"396","0000-00-00 00:00:00","ГЛПУ ТО 'Областная больница №3' (Кабинет диализа)","+7(3466)219084","ул. Микрорайон 3 б, д. 24","д. 24","Тюменская область","Тобольск","(58.2217474, 68.2823826):8","70","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"397","2017-11-26 23:28:02","БУЗ ВО «Бобровская районная больница», межрайонный центр диализа ","+7(3466)492693","ул. Гагарина, 333","","Воронежская область","Бобров","(51.0713512, 39.99662090000004):8","0","cfo","","","","",""
"398","0000-00-00 00:00:00","ООО ""Диалам"" (центр амбулаторного гемодиализа)","+7(346)2527361, 2527278, 2527366","ул. Интернациональная, д. 34, а/п, с.2","д. 34, а/п, с.2","Ханты-Мансийский автономный округ — Югра","Нижневартовск","(60.95857409999999, 76.56340449999993):8","135","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"399","0000-00-00 00:00:00","Окружная клиническая детская больница (центр амбулаторного диализа)","0","ул. Северная, д. 30","д. 30","Ханты-Мансийский автономный округ — Югра","Нижневартовск","(60.9501156, 76.56553570000005):8","35","urfo","","","","",""
"400","0000-00-00 00:00:00","БУ ХМАО-Югры 'Сургутская окружная клиническая больница' (Центр диализа)","73478258958","ул. Энергетиков, д. 14","д. 14","Ханты-Мансийский автономный округ — Югра","Сургут","(61.244158, 73.39805039999999):8","26","urfo","","","","",""
"401","0000-00-00 00:00:00","БУ ХМАО-Югры 'Когалымская ГКБ' (отделение диализа и экстракорпоральных методов лечения)","+7(34672)39679","ул. Молодежная, д. 19","д. 18","Ханты-Мансийский автономный округ — Югра","Когалым","(62.2618551, 74.47739720000004):14","5","urfo","","","","",""
"402","2017-11-26 23:19:59","ООО «Лаборатория гемодиализа»  ","+7(346)7130782","ул. Фабричная, 1","","Башкортостан","Туймазы","(54.5936849, 53.72706049999999):8","0","pfo","","","","",""
"403","0000-00-00 00:00:00","БУ 'Няганьская окружная больница' (Центр амбулаторного диализа)","+7(351)7493736, 7493940, 7493735","ул. Загородных, д. 12","д. 12","Ханты-Мансийский автономный округ — Югра","Нягань","(62.1485676, 65.45117099999993):8","30","urfo","","","","",""
"404","0000-00-00 00:00:00","Учреждение Ханты-Мансийского округа - Югры 'Окружная клиническая больница' (Центр острого и хронического диализа)","+7(351)2253344","ул. Калинина, д. 40","д. 40","Ханты-Мансийский автономный округ — Югра","Ханты-Мансийск","(61.008913, 69.03314799999998):8","4","urfo","","","","",""
"405","0000-00-00 00:00:00","ГБУЗ 'Челябинская ОКБ' (отделение диализа)","+7(351)2328037,+79193025617","ул. Воровского, Медгородок, д. 8","д. 8","Челябинская область","Челябинск","(55.1484147, 61.38504160000002):8","140","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
